"Simone";"CDRD*1000"
26708910;26962289.312
26851144;27111895.058
26905478;27160473.325
26875346;27123484.746
26808342;27060415.223
26789378;27051989.504
26781970;27042695.515
26767780;27027992.58
26785216;27050530.726
26836826;27104699.266
26886378;27156322.081
26925710;27197758.687
26931740;27206419.647
26904964;27177981.473
26853390;27122086.293
26740246;27000994.295
26621722;26876193.705
26528652;26778727.784
26471552;26726206.018
26473408;26732656.36
26565120;26788473.153
26699790;26897267.126
26864792;27065702.816
27024952;27228183.998
27178434;27396650.191
27257440;27483189.838
27242308;27484841.851
27149598;27380881.663
27017402;27233200.682
26922586;27136122.288
26851060;27061830.31
26778774;26989951.073
26719956;26933346.088
26642456;26855393.825
26538722;26801693.872
26575820;26799622.277
26536976;26757794.336
26492342;26708407.966
26425274;26633181.011
26308560;26508405.863
26192890;26379328.343
26094642;26280388.544
26065968;26254090.449
26090364;26282520.952
26218482;26468349.679
26392658;26650475.312
26422946;26671761.915
26440714;26685606.31
26480530;26720989.875
26511642;26749345.634
26461240;26682535.32
26287550;26483371.108
26005492;26189802.899
25761436;25946704.224
25543220;25701467.737
25336826;25487694.495
25148600;25286649.201
24940762;25067674.104
24755172;24876909.63
24661076;24775068.028
24481550;24582828.096
24300200;24387388.242
24106362;24179899.483
23854206;23913195.094
23613846;23662409.391
23451690;23489022.875
23336120;23363728.177
23240946;23268929.899
23263960;23261924.346
23317754;23321609.008
23497322;23523780.145
23710322;23753440.427
23929350;23985402.409
24098134;24159399.068
24200852;24266631.774
24203724;24256610.12
24152366;24202229.043
24152540;24207274.728
24154456;24208321.687
24130370;24183393.5
24112742;24168945.257
24114406;24169696.739
24134122;24191471.307
24174226;24244403.515
24163834;24232985.383
24132040;24203132.631
23978964;24031937.53
23766052;23805093.454
23520450;23548979.526
23306468;23327155.084
23154970;23171168.049
23073368;23088688.957
23094004;23100436.024
23174504;23191572.486
23475086;23537930.159
23865160;23957350.088
24239438;24357744.692
24559196;24698145.248
24659000;24794280.634
24653366;24770102.925
24578454;24687147.648
24523776;24628974.972
24491182;24594465.874
24494314;24597458.881
24522048;24625252.501
24538330;24632762.479
24590904;24690270.623
24675900;24782782.489
24748446;24859111.78
24801824;24916700.518
24827828;24941183.849
24950664;25078502.582
25079906;25220126.618
25254968;25408226.447
25451652;25621319.802
25512254;25674647.427
25589642;25772536.865
25739632;25933008.482
25932736;26137889.862
26144014;26357474.067
26351642;26574709.669
26572768;26805416.003
26781254;27024434.509
26980908;27230137.755
27149504;27406495.94
27257984;27512217.882
26944674;27134224.905
26517990;26667344.443
26097694;26218244.617
25700146;25799782.39
25347334;25431238.812
25032188;25097268.06
24857892;24928003.149
24837128;24902909.705
24791898;24844096.436
24720652;24764151.445
24630230;24664405.226
24576734;24602177.713
24591564;24616169.595
24634216;24657615.958
24687290;24689885.436
24720666;24722135.21
24782632;24782643.525
24865972;24866442.819
24954806;24951940.026
25044118;25040458.915
25116972;25110553.484
25187438;25176894.209
25233368;25216633.698
25175460;25151209.355
25065548;25039214.577
24897218;24850919.883
24618342;24559254.323
24396512;24327764.277
24209238;24134296.244
24099884;24029607.888
24100494;24041987.099
24047568;23994126.056
23973992;23921989.297
23853268;23803921.505
23841468;23810287.126
23883870;23856456.358
23940350;23931652.631
24045348;24054444.434
24211580;24110233.942
24438306;24350448.377
24686078;24609968.691
24927362;24862512.57
25165314;25111798.297
25315300;25264523.099
25376588;25323498.763
25410184;25354814.795
25419174;25361022.131
25419634;25359855.562
25429332;25363826.407
25447604;25383142.042
25268444;25181963.68
25152026;25052725.653
25073074;24967175.013
25023198;24912027.818
24951314;24837324.474
24861958;24743894.274
24760054;24638691.908
24645310;24520132.544
24520456;24398852.534
24426310;24302673.405
24362976;24242605.329
24411288;24302064.997
24599412;24521343.781
24828032;24759410.88
25170228;25126478.888
25546596;25520433.377
25937410;25928811.717
26306274;26301170.151
26607598;26610437.99
26894274;26899936.404
27099364;27110477.68
27279966;27301075.834
27436648;27464444.72
27350622;27355429.765
27221564;27219922.173
27137912;27138377.809
27073150;27075078.613
26999066;27000026.105
26950064;26945221.294
26910498;26902639.079
26854576;26838546.055
26766148;26746687.606
26677420;26653555.161
26608012;26582044.385
26530694;26502392.318
26512436;26496268.372
26625288;26655837.754
26831708;26875408.809
27051220;27104552.497
27229464;27292550.41
27404248;27473435.648
27506248;27576650.365
27523916;27586299.324
27431374;27478774.137
27284924;27321536.772
27099220;27126339.445
26941860;26956495.914
26729766;26725733.544
26405018;26377924.438
26086864;26051631.641
25851914;25817382.383
25675842;25634754.6
25455490;25403210.462
25246116;25188053.505
25049402;24981467.165
24808064;24730596.315
24576862;24492633.722
24371192;24278924.932
24216308;24121298.494
24088824;23997682.845
24272322;24188351.441
24554302;24492486.209
24820792;24773688.842
25059376;25026817.165
25251180;25225957.22
25394660;25378286.287
25504712;25490283.341
25545444;25520672.768
25489130;25458790.061
25421804;25391483.238
25345838;25312829.475
25278980;25243753.79
25121456;25060395.785
24988268;24924328.822
24837004;24765965.523
24649466;24575947.224
24474646;24393194.255
24370288;24293628.582
24293988;24217766.794
24197496;24110507.832
24086102;23997965.33
23965134;23872360.427
23912088;23820030.701
23850118;23756166.744
23857798;23857081.442
24078160;24102912.715
24341084;24382298.176
24591388;24648338.534
24839918;24908203.939
24998578;25068870.641
25054670;25120617.761
25023402;25081741.309
24961020;25017276.596
24885274;24939492.7
24718040;24757396.913
24559376;24591520.457
24427046;24451595.662
24298990;24315141.538
24203288;24216253.648
24132722;24145472.197
24051206;24058625.801
23963978;23967853.248
23867104;23865610.295
23742706;23737824.983
23621566;23613408.908
23510628;23497078.882
23432538;23417136.285
23372836;23356695.45
23374610;23374812.578
23531696;23553377.355
23745026;23784161.781
23974362;24025384.032
24195194;24260595.855
24393624;24472026.955
24584058;24669892.551
24757012;24848760.643
24875986;24964756.361
24933116;25023071.606
24912462;25000234.191
24877182;24967404.459
24772694;24853354.237
24683372;24759378.266
24638802;24716403.297
24637102;24711021.763
24610574;24685478.515
24539636;24606868.513
24405078;24460947.562
24210576;24254592.309
24037050;24075059.427
23890004;23923126.923
23809386;23845064.519
23758690;23793900.441
23796710;23863342.689
23871160;23948860.609
23995490;24082066.795
24142648;24237687.56
24295502;24397854.192
24432990;24541153.011
24564238;24676740.489
24680174;24797869.511
24783812;24901658.037
24803638;24918751.722
24668952;24764726.88
24476782;24560936.342
24295278;24369982.343
24151620;24214918.142
24030842;24087575.466
23920812;23970174.324
23856020;23900995.554
23742054;23775678.31
23611524;23634589.074
23451134;23465695.309
23289412;23301896.09
23148148;23154368.216
23054922;23059333.063
22985164;22993560.335
23244046;23295116.789
23585766;23663660.045
23928710;24030747.743
24256290;24376937.074
24547920;24690359.877
24741952;24890292.672
24808046;24954591.642
24759274;24894673.738
24612958;24738511.677
24471142;24586672.491
24374830;24482384.829
24248256;24343028.187
24078696;24147995.76
23965712;24011453.347
23875764;23907390.966
23781348;23802607.665
23667174;23682168.447
23558698;23562736.835
23417732;23409280.538
23227202;23205541.033
23059708;23032510.965
22923380;22893008.176
22862498;22832969.557
22863626;22838552.496
23141368;23133982.09
23493836;23513943.8
23883416;23927678.493
24276646;24339644.309
24647726;24729720.85
24965842;25062464.228
25205566;25305262.512
25336388;25432799.66
25327250;25415567.071
25302188;25394361.313
25277992;25369518.034
25228400;25321997.796
25197490;25289116.289
25179918;25272568.129
25161354;25256446.464
25094196;25182099.352
25030358;25124987.143
25049014;25145669.9
25033230;25126154.34
24961432;25047773.181
24887590;24975327.708
24845812;24936233.864
24861304;24949191.32
24952654;25062105.987
25177674;25298191.494
25462426;25599396.131
25825800;25979031.7
25897932;26016847.045
25884892;25988417.703
25868130;25964876.917
25806510;25890748.064
25768998;25850856.976
25666526;25739253.56
25551308;25626238.599
25312228;25389815.599
25087978;25181327.172
24953448;25052788.038
24881082;24969802.541
24784372;24877029.502
24780738;24865531.515
24709590;24798236.801
24672322;24760575.12
24606094;24687931.751
24382692;24438522.548
24176610;24220382.137
23990614;24025443.94
23818244;23846682.384
23664524;23686095.832
23566360;23585929.524
23518916;23534785.969
23467396;23482044.708
23523864;23557105.406
23683366;23729851.749
23788330;23839780.989
23805788;23855973.829
23690608;23730867.21
23542558;23580549.057
23427816;23465896.47
23352570;23395754.942
23276000;23313628.161
23254920;23301012.457
23244240;23295125.087
23255016;23312351.494
23271356;23335116.261
23367710;23442546.405
23396568;23463824.339
23343068;23405703.781
23347326;23421784.07
23363140;23444462.025
23300202;23376640.221
23302800;23376315.94
23349934;23427673.132
23494828;23625023.987
23707372;23850223.847
23944812;24099141.749
24173904;24333842.329
24365164;24536934.453
24472396;24639721.272
24487678;24645665.016
24383480;24526538.529
24260480;24399038.216
24175158;24313633.441
24127494;24267400.014
24072260;24210798.354
24024354;24164204.546
23968516;24103421.144
23937870;24073329.299
23979340;24120378.659
23995068;24134126.313
23982038;24120407.081
23941982;24074157.034
23842284;23966820.939
23723750;23842024.903
23633476;23749395.095
23558350;23674702.519
23533350;23647810.97
23556558;23632637.151
23649460;23731637.412
23787644;23879431.689
23946084;24052500.621
24168018;24286068.214
24385278;24513578.445
24594586;24736194.412
24625112;24746433.828
24585118;24693321.501
24444252;24533864.424
24287980;24366144.356
24139656;24210665.88
23994224;24056709.974
23882334;23939764.453
23828198;23884283.885
23784858;23839111.727
23742176;23794714.252
23682344;23733646.263
23590834;23631964.528
23397210;23420752.249
23223518;23239303.308
23094226;23099632.608
22985456;22993761.845
23007718;23022458.574
23165250;23181421.844
23288356;23316641.17
23463748;23508705.092
23678170;23732485.81
23889524;23952705.198
24078144;24149905.614
24270678;24352727.819
24445284;24534389.889
24607864;24704237.952
24744950;24846213.621
24837998;24940475.641
24921544;25031156.131
25048898;25158606.584
25175098;25302200.192
25393670;25528656.089
25622478;25768309.593
25795482;25940526.128
25910230;26058960.568
25993280;26142932.168
26032962;26177793.344
26046022;26187928.719
26054286;26196738.228
26084034;26227794.29
26121664;26272338.735
26298624;26418850.777
26478840;26606191.802
26652622;26787898.331
26795680;26929711.233
26913870;27051744.486
27010954;27148754.599
27033806;27168753.904
26975124;27098762.627
26870546;27003487.932
26761238;26887262.166
26640776;26760117.817
26542466;26660125.845
26469734;26588623.173
26409164;26524110.806
26374088;26488824.422
26329110;26444888.079
26264252;26378091.547
26213424;26325528.307
26147624;26251727.273
25980076;26069771.112
25810582;25895876.875
25684918;25768730.447
25605054;25687429.433
25573578;25657797.916
25665170;25745938.053
25809186;25894252.298
25945714;26036426.85
26048212;26129933.238
26133658;26213046.16
26185242;26259686.109
26186398;26256626.286
26054082;26108708.886
25853054;25901520.844
25659332;25708171.885
25496528;25533040.497
25334386;25364194.732
25223230;25250888.764
25110416;25130204.45
25000984;25019399.435
24902906;24921403.64
24802816;24814841.67
24689442;24694690.9
24611850;24613375.297
24489140;24477961.785
24345562;24330910.441
24246540;24227488.774
24181144;24162902.572
24229574;24218081.264
24400822;24401399.919
24596308;24610139.503
24801110;24822565.865
25004514;25033197.798
25210932;25245506.534
25400676;25435708.349
25546228;25578988.054
25590190;25619576.466
25580082;25615328.119
25584304;25624546.747
25609714;25643656.634
25557682;25603690.146
25512824;25552454.288
25449326;25498071.737
25461756;25511458.302
25483308;25536017.963
25446918;25501012.921
25500140;25558332.147
25525440;25581091.731
25518234;25569239.159
25429596;25470848.733
25309808;25342823.158
25213084;25242813.018
25134960;25161902.331
25196866;25217060.312
25257354;25284290.877
25311262;25344267.935
25373140;25415989.166
25473644;25523829.853
25567158;25619389.26
25616520;25667412.334
25544420;25580721.559
25426224;25457910.687
25301268;25329531.933
25206590;25234314.791
25123996;25156495.232
25055966;25082115.101
24966952;24991831.03
24892890;24919680.986
24812508;24839342.537
24800084;24829381.549
24720926;24740048.776
24637002;24655868.88
24470680;24470852.164
24343718;24349303.872
24386124;24406717.03
24448594;24479495.367
24492668;24529095.479
24571702;24659999.269
24670706;24769862.76
24797740;24909273.378
24930934;25051646.884
25062214;25189858.288
25229192;25358034.417
25347288;25475760.878
25383174;25504675.92
25357222;25476409.323
25343056;25459564.495
25316814;25437471.934
25303786;25425532.968
25314124;25438766.491
25333500;25454327.164
25346866;25473259.619
25400112;25531587.981
25427018;25557644.141
25466672;25600402.802
25524876;25662288.077
25515582;25648942.402
25506382;25641395.396
25531328;25668988.891
25573702;25716800.834
25665142;25812090.603
25625282;25759915.713
25553922;25680056.108
25551042;25675218.295
25568660;25691266.128
25628396;25751955.217
25689018;25813473.315
25753770;25880097.465
25774614;25900200.89
25765598;25890456.552
25704556;25823197.067
25632738;25750868.306
25566570;25678323.658
25494334;25603333.947
25456248;25567859.163
25435750;25549048.298
25448656;25564027.363
25446654;25560936.19
25423110;25533041.032
25378310;25485451.175
25282148;25381755.865
25190458;25287727.743
25161356;25258096.088
25177606;25281538.249
25256818;25370483.081
25391936;25511307.035
25391936;25637623.527
25512424;25770994.333
25638846;25906697.429
25767934;26031096.762
25884552;26119364.612
25969004;26214057.302
26056522;26294177.352
26134958;26361323.252
26200328;26411281.387
26250364;26443221.689
26283932;26403794.95
26252106;26371589.954
26222972;26353890.041
26205862;26363869.211
26216182;26251132.118
26118222;26088854.19
25970900;25924621.447
25813544;25756397.114
25654482;25590471.653
25494514;25436937.869
25346672;25318935.352
25232178;25223949.327
25141236;25223949.327
25272912;25377723.601
25505004;25628692.755
25752024;25894252.677
25998198;26156433.645
26230588;26402131.829
26442356;26623874.759
26545712;26726442.098
26508226;26679968.87
26432346;26598486.566
26373458;26537888.383
26332598;26492717.839
26277736;26435506.823
26143002;26286133.188
25983396;26114805.749
25826870;25950810.242
25703100;25824316.469
25575664;25688277.717
25431384;25536879.117
25279290;25376524.53
25103684;25189875.11
24868118;24940732.075
24690694;24761349.546
24555534;24623291.474
24445478;24511698.918
24435692;24506813.307
24613452;24703945.193
24791320;24895120.905
24975190;25091844.61
25150874;25275971.915
25290360;25420518.818
25350398;25476640.163
25282904;25396122.403
25180416;25289947.922
25000514;25091413.86
24855858;24935942.4
24713964;24781222.763
24588204;24652392.351
24494024;24551546.812
24439906;24494467.619
24377042;24429390.503
24287096;24334390.94
24175822;24218984.356
24062164;24098084.388
23911582;23940094.445
23720664;23740903.334
23575442;23595034.917
23534866;23558677.42
23550816;23580048.059
23606690;23661224.164
23753434;23825803.281
23911900;24000200.602
24076128;24173030.609
24228128;24334380.695
24373518;24489982.79
24459418;24570807.882
24414644;24514165.567
24347232;24440178.841
24283728;24373448.425
24215562;24301458.102
24167990;24252114.158
24124062;24206736.76
24076388;24158226.294
24026866;24118524.449
24013940;24098613.66
24030284;24119231.745
24030922;24118913.909
24002298;24087632.458
23954176;24034241.132
23841102;23911999.57
23749170;23817702.995
23699950;23771524.505
23706000;23787991.932
23800622;23902497.117
24072430;24196024.495
24346618;24489217.332
24595574;24755842.427
24843274;25015999.278
25036568;25217456.722
25128202;25304440.233
25102544;25269640.139
25039056;25199226.856
24987450;25145482.904
25029624;25179678.002
25095082;25247319.831
25194696;25352635.592
25343022;25505600.132
25439842;25604163.751
25538514;25706425.938
25624028;25797302.532
25679242;25855916.025
25718636;25892464.768
25747510;25921145.001
25705952;25874572.38
25708646;25881587.617
25747752;25923756.366
25803336;25988833.0786123
25659270;25820920.0395486
25562494;25707197.4997734
25586146;25727485.1994151
25647820;25781959.6488071
25696716;25828321.9222634
25731946;25861361.2655261
25744758;25860938.8264176
25666638;25769076.373099
25590764;25684165.2724445
25540800;25630991.7608914
25511534;25599376.7192598
25482656;25570998.7953611
25465928;25551810.9449284
25409980;25495859.4184641
25351674;25442676.5329878
25287730;25373057.1682358
25214332;25298991.0132004
25151018;25233805.1120832
25059596;25133878.4720255
24991286;25055846.5858236
24843304;24897260.9193371
24728254;24779245.9256097
24642016;24690408.3211801
24561742;24606106.7792639
24526362;24527771.5171801
24743098;24769215.8392149
24964570;25000345.9811627
25160658;25205007.7018007
25360766;25414236.0292201
25554244;25616010.7037708
25744710;25813138.2466989
25914766;25986839.3924433
26040644;26114999.5204768
26104266;26174718.9453266
26146986;26218103.7556815
26180928;26251167.596059
25955686;25989363.4252562
25732806;25749580.7636275
25535500;25542768.3713201
25383500;25382969.3297995
25233754;25226747.7264489
25081494;25068617.4262497
24895882;24871950.2537111
24681144;24646963.5115164
24427054;24381983.0238227
24217756;24165822.5207437
24056736;24000835.4403791
23954074;23904069.560972
23929834;23824854.5196095
24041532;23949388.4436534
24148482;24063450.936878
24252446;24174192.3174657
24364692;24296908.1446303
24506510;24443180.7003038
24651186;24592806.9256967
24766744;24705589.6189672
24815520;24752153.3535971
24814392;24749844.6799159
24785772;24717541.8335101
24760422;24692359.5688805
24721078;24653682.2016388
24686568;24620602.0658161
24662862;24597591.4234412
24662912;24598479.5438122
24667128;24601870.6368201
24656160;24591385.6529629
24644200;24577456.5558724
24639164;24570017.4372953
24584730;24512400.1878645
24556324;24484064.1551052
24564998;24494426.5388035
24579150;24513963.6947169
24825080;24804319.6115263
25059240;25050794.9592134
25297684;25298929.6459166
25531826;25540359.1610476
25750322;25767764.1831356
25960750;25981197.1265863
26081488;26099338.8643189
26097444;26106867.7943109
26063414;26072707.6320976
26007544;26074114.7007204
25931712;25982421.2244634
25810178;25846985.3092615
25604626;25616833.4691091
25390808;25388313.8310144
25207772;25197104.6594794
25050362;25032540.2595724
24902524;24875187.2539622
24747080;24709403.8806473
24587566;24535363.4309796
24388010;24319679.7225402
24152522;24070616.4638858
23944156;23853464.8157205
23818110;23725542.5073245
23691406;23593146.9983964
23765090;23701089.5224856
23943602;23888382.867763
24129662;24080453.6387987
24296754;24254725.4193306
24475484;24441176.7777491
24615246;24581154.5059237
24672828;24632454.586377
24675790;24630471.4133703
24670870;24623372.2927604
24714324;24653302.595014
24658462;24595188.3425133
24604788;24534244.2516173
24549428;24479855.6567376
24488286;24414433.6177818
24434904;24364065.9869874
24382588;24307286.3099866
24339886;24262994.5785584
24307456;24230779.1981373
24262316;24179413.5926133
24197316;24112427.4334661
24124828;24035801.6649752
24071992;23983055.7785776
24052358;23965183.8228031
24038194;23953237.8169239
24093114;23996427.1423265
24284722;24206736.7033905
24488870;24425057.8875483
24707268;24656415.6780867
24918746;24876605.0355459
25091568;25054676.8651682
25216644;25179119.8947994
25267738;25228894.4889141
25179014;25128575.8551485
25096914;25044702.6589682
25024824;24973739.1379914
24978438;24923801.8706054
24935334;24880546.2605758
24907664;24852912.2013445
24869760;24819325.7096003
24874060;24825238.3185303
24889998;24841985.1437194
24901988;24856509.0787842
24920368;24877254.407291
24915284;24866701.3949098
24899418;24850783.8504293
24918346;24872463.6748363
24996390;24959015.2278232
25119226;25081723.7935097
25273052;25292671.3635207
25466528;25494501.9325783
25660692;25703644.0478158
25865468;25918276.9785426
26057616;26119487.7184866
26213456;26281909.4251151
26329906;26399951.0154149
26372566;26438561.2186939
26401000;26471488.0535524
26442672;26518233.9995492
26512036;26595898.2845248
26516816;26588658.8726305
26521882;26588093.3161589
26496600;26581702.5481338
26484260;26574697.5817936
26487180;26580897.4775051
26488476;26581258.8012075
26501050;26594919.4603639
26497068;26587543.8378816
26392960;26470969.6481584
26133462;26207707.3711272
25915832;25986710.6024885
25702238;25780515.7800171
25551526;25636934.3536656
25532260;25649071.2482193
25595076;25725097.9302417
25716604;25861660.9442495
25881362;26036980.9658183
26041636;26206791.6123115
26183162;26359082.0689798
26267342;26437827.1973504
26322836;26495312.8807834
26371308;26544523.5466931
26519534;26691336.4557232
26699378;26873813.4616113
26852770;27025072.9297007
26781254;26919305.2809153
26615950;26733239.6961965
26467366;26570306.0983891
26328100;26415930.5312696
26177934;26258177.2282235
26026356;26100762.4009595
25915390;25970283.6383846
25707264;25747597.2586091
25494538;25518261.3602414
25335796;25353656.0988666
25231792;25246460.2736712
25128610;25136728.5281962
25048370;25085415.1495205
24985848;25021456.977384
24944684;24978568.6889769
24910232;24942236.4513983
24894506;24924109.9010958
24880422;24910214.7739704
24853496;24878867.3429974
24818230;24837402.6711426
24747836;24757280.7323299
24630998;24636585.9966244
24498634;24497960.0111866
24371328;24366395.4504831
24237994;24228459.9361801
24146476;24134830.5048904
24101214;24089854.5686388
24074970;24064947.6374094
24045356;24037143.5124067
24020758;24007116.6623537
23974986;23957864.4327898
23881814;23853786.4336782
23797454;23758839.8509638
23770316;23732052.8225651
23792280;23757088.4604002
23853574;23822021.1938898
23988210;23943597.1120268
24093264;24049809.1114146
24021982;23993576.9825012
23979572;23956447.49871
23964658;23939626.0809251
23953246;23929450.1407742
23939434;23915581.7360235
23927758;23900997.6323547
23897582;23867583.9093432
23854774;23822689.2210036
23812594;23778331.2377576
23774418;23737600.9024081
23722208;23682041.8553847
23688910;23652630.0083185
23680264;23645833.6713729
23684166;23649556.0190636
23747116;23720721.2836177
23805442;23780773.2345703
23850580;23820687.2804815
23869014;23838052.4821055
23862718;23832946.780281
23876180;23845912.9475169
23898304;23867495.0499071
23922620;23901074.6345903
24076514;23966176.5185178
24223914;24120455.0295135
24366494;24265287.7933708
24495934;24399132.5315177
24583734;24486790.5745279
24599742;24499432.8148006
24551914;24446524.1494436
24447416;24333921.5059934
24301652;24182501.3199887
24163172;24043006.5888159
24029340;23906747.0821356
23899976;23774699.780691
23774996;23647049.9630395
23664848;23541586.2085561
23578178;23454818.0318522
23504932;23381400.0619843
23437800;23314318.12584
23388992;23265061.9878053
23329890;23201100.6543312
23407110;23290616.0665648
23467600;23355362.9038508
23551476;23455081.2534948
23705240;23622230.8370558
23859756;23787532.0662927
24056428;24019661.253234
24243100;24219075.8932105
24448906;24436276.4732921
24650924;24647029.0675445
24846720;24852231.277102
25022156;25033825.9343987
25149538;25166494.9377956
25212226;25225990.7700874
25227296;25241167.3440508
25234496;25249780.3450025
25042758;25045437.4964247
24917274;24909699.8578363
24792182;24776473.8693511
24684020;24670645.1694148
24593374;24576575.8397528
24520638;24502325.086506
24460302;24438476.5592907
24389080;24359465.8968233
24248738;24207077.2437593
24067174;24017283.5628276
23839462;23776153.0069356
23716936;23644512.8327964
23656236;23578164.4476686
23613774;23530676.4734346
23704142;23708161.1258731
23842000;23854316.3554053
23976736;23997036.7179355
24096652;24124046.0884991
24206762;24238221.1909583
24292892;24327572.4132175
24351102;24386364.0843715
24361938;24390481.0660826
24334088;24361593.7914576
24369486;24405441.4119809
24439128;24482108.9682718
24508544;24556391.9281291
24561824;24612206.9174801
24592932;24632317.7640954
24695540;24766432.0290351
25102060;25205269.842217
25327584;25437356.5224358
25492240;25613024.4851938
25657024;25785955.9762282
25763460;25894852.1909372
25846854;25975276.3357462
25935374;26073015.9259422
26055784;26205921.4006349
26206680;26362381.9117424
26391398;26584036.8496352
26606072;26810594.8361007
26815230;27029434.6820118
27025996;27254309.5017303
27242154;27474555.2181501
27266218;27489692.2717282
27261450;27474626.1086035
27195306;27393492.0688256
27106288;27293496.229538
26734466;26872477.3325489
26336934;26447564.3059008
25953840;26041089.3807725
25581154;25647096.996504
25218904;25280276.3083724
25199614;25279968.0416331
25212644;25299197.5591684
25226094;25315931.0779878
25247970;25339365.9041284
25261996;25354097.5608582
25241242;25331876.2694164
25213008;25293308.9049662
25211654;25293881.7327404
25224606;25308788.3679516
25217998;25304096.116488
25351696;25453186.2558357
25498460;25613575.4591233
25650740;25777972.6756646
25823596;25964319.5275272
25992038;26143771.9808785
26135560;26294697.8992968
26261788;26425480.5798468
26340522;26496971.2888775
26359634;26512964.0932781
26357484;26514167.1990223
26346694;26505533.7236328
26334446;26502033.3574037
26209498;26379493.0219991
26061598;26236741.2214404
25844914;26011838.116214
25665382;25821285.9244311
25499282;25647343.4101471
25358702;25498962.2639461
25218216;25349498.7489308
25080386;25202859.5664394
24912480;25019479.5389837
24785758;24885489.5052805
24716260;24819826.4111475
24709356;24815783.7773551
24706904;24853684.4334925
24721474;24873591.2891493
24772268;24931450.6222416
24811494;24971937.0706929
24862302;25025864.2715547
24936448;25107518.977009
25007206;25181238.3572123
25067120;25242768.00417
25106082;25282908.3871898
25088694;25261419.4117913
25019454;25191062.2732828
24951144;25123236.8192909
24723920;24874176.3308651
24680670;24831617.03639
24658452;24810955.4162114
24665202;24820763.8509641
24687394;24844337.6557802
24750146;24912503.0979092
24635844;24777917.2861332
24485762;24613592.5686655
24285926;24397741.4528311
24110684;24213203.7446626
23974512;24073413.2707403
23895728;23990162.960883
23855520;23951515.9462128
23900940;24007494.5004667
23970190;24083203.0820392
24021676;24137961.5030589
24060718;24181325.2389393
24100522;24227289.2496753
24105702;24226918.8215425
24038906;24154732.8803111
23981690;24091766.3011552
23922306;24029829.1943496
23891716;23997226.5952911
23949738;24051497.953907
24029922;24127667.0137189
24136832;24234325.2019357
24241720;24341656.6804925
24365756;24468680.3474743
24457048;24558166.0469283
24552800;24656899.6486889
24631310;24735226.8553083
24686018;24788022.3179223
24697162;24795859.7826246
24734172;24835396.543856
24807630;24911553.3488595
24832484;24938515.5258327
24820498;24929270.0629839
24999520;25141961.2924849
25190492;25354052.5376998
25411074;25593142.9690465
25692626;25884155.9058296
25854778;26054837.1963774
25956532;26164481.5105268
25973246;26178207.9485785
25971176;26177586.0390726
25998864;26216855.243941
26075024;26297323.3767264
26107824;26329147.3612575
26149828;26376469.5335783
26144124;26357326.7673122
26014430;26203470.1081415
25897254;26072109.0185797
25776866;25941129.6225217
25587442;25737801.6009991
25486946;25627613.6615133
25360024;25491462.8640772
25212708;25332305.1173076
25088088;25203610.0868118
25043788;25163053.0137002
25023064;25144495.7376519
25060872;25164381.8736876
25283000;25415788.3998433
25538492;25690002.1336817
25779354;25945077.2402817
26033494;26213525.2322121
26248602;26439819.0886842
26454532;26652182.114192
26586630;26787625.1568442
26683838;26889947.9927703
26801610;27014124.4263413
26941960;27163311.6580348
26864058;27088404.6512629
26734492;26963281.0204837
26602452;26826698.212985
26245336;26441446.5791357
25975734;26156393.3693229
25739120;25904339.1972092
25524860;25676798.6391028
25329006;25468823.4407735
25123622;25248011.3689264
24873644;24982214.802793
24676382;24775906.4534901
24530224;24622974.4494562
24422934;24510765.4011927
24500878;24623531.2896273
24675328;24816000.8373785
24845830;25002280.7252705
25019032;25189768.5101454
25196626;25379896.989024
25347338;25538936.2473529
25469304;25666149.7035725
25455716;25640475.6015098
25382126;25560892.6531179
25298968;25471328.40419
25201372;25362231.8693902
25105140;25263601.6711147
25024868;25179336.5157822
24975408;25127956.3763051
24926014;25076925.4380796
24880282;25030468.6810442
24845854;24997192.8704729
24828352;24977946.3526188
24804286;24948533.6606452
24766820;24908434.5122339
24706472;24844544.9685719
24676280;24813914.7237097
24678414;24817494.1726862
24697958;24842206.0269468
24886670;25075165.2073089
25153190;25367409.7388874
25416066;25646470.4842757
25671018;25918676.0201939
25896854;26156921.0905601
26111186;26385743.2144384
26286776;26571016.4936054
26341828;26619151.3392598
26339676;26616830.4371343
26374624;26655704.7731965
26397422;26676359.1351801
26423010;26701894.6741338
26437932;26720316.1713126
26482094;26766718.6221571
26546104;26837630.4749807
26468170;26740025.017671
26386676;26644933.1911183
26285100;26531699.602872
26202796;26442426.041566
26112012;26342143.3132204
25987686;26209614.2305051
25909074;26128947.0075955
25865550;26085668.50496
25865238;26086446.4132659
25901372;26130963.8716214
25957382;26187514.4531832
26066052;26308236.218238
26178976;26427399.7515753
26289028;26545002.8367229
26393346;26657644.0404139
26502300;26772875.9515834
26602746;26877692.1769882
26677832;26954093.3886577
26728778;27008777.9644529
26767870;27050216.8831486
26788218;27065344.7914298
26717508;26989393.1343109
26653552;26923287.8605513
26622704;26893055.1289345
26625486;26899254.3204499
26638284;26910397.1370736
26644578;26919097.5531079
26635346;26907063.163323
26590268;26857058.1697335
26518346;26781502.7231087
26464628;26726398.5009101
26431536;26693468.4998834
26432272;26698688.0701194
26487084;26782075.3144508
26545752;26846454.2525902
26720460;27043037.1570028
