"Simone";"CDRD*1000"
23,396,568;23,463,824.339
23,343,068;23,405,703.781
23,347,326;23,421,784.070
23,363,140;23,444,462.025
23,300,202;23,376,640.221
23,302,800;23,376,315.940
23,349,934;23,427,673.132
23,494,828;23,625,023.987
23,707,372;23,850,223.847
23,944,812;24,099,141.749
24,173,904;24,333,842.329
24,365,164;24,536,934.453
24,472,396;24,639,721.272
24,487,678;24,645,665.016
24,383,480;24,526,538.529
24,260,480;24,399,038.216
24,175,158;24,313,633.441
24,127,494;24,267,400.014
24,072,260;24,210,798.354
24,024,354;24,164,204.546
23,968,516;24,103,421.144
23,937,870;24,073,329.299
23,979,340;24,120,378.659
23,995,068;24,134,126.313
23,982,038;24,120,407.081
23,941,982;24,074,157.034
23,842,284;23,966,820.939
23,723,750;23,842,024.903
23,633,476;23,749,395.095
23,558,350;23,674,702.519
23,533,350;23,647,810.970
23,556,558;23,632,637.151
23,649,460;23,731,637.412
23,787,644;23,879,431.689
23,946,084;24,052,500.621
24,168,018;24,286,068.214
24,385,278;24,513,578.445
24,594,586;24,736,194.412
24,625,112;24,746,433.828
24,585,118;24,693,321.501
24,444,252;24,533,864.424
24,287,980;24,366,144.356
24,139,656;24,210,665.880
23,994,224;24,056,709.974
23,882,334;23,939,764.453
23,828,198;23,884,283.885
23,784,858;23,839,111.727
23,742,176;23,794,714.252
23,682,344;23,733,646.263
23,590,834;23,631,964.528
23,397,210;23,420,752.249
23,223,518;23,239,303.308
23,094,226;23,099,632.608
22,985,456;22,993,761.845
23,007,718;23,022,458.574
23,165,250;23,181,421.844
23,288,356;23,316,641.170
23,463,748;23,508,705.092
23,678,170;23,732,485.810
23,889,524;23,952,705.198
24,078,144;24,149,905.614
24,270,678;24,352,727.819
24,445,284;24,534,389.889
24,607,864;24,704,237.952
24,744,950;24,846,213.621
24,837,998;24,940,475.641
24,921,544;25,031,156.131
25,048,898;25,158,606.584
25,175,098;25,302,200.192
25,393,670;25,528,656.089
25,622,478;25,768,309.593
25,795,482;25,940,526.128
25,910,230;26,058,960.568
25,993,280;26,142,932.168
26,032,962;26,177,793.344
26,046,022;26,187,928.719
26,054,286;26,196,738.228
26,084,034;26,227,794.290
26,121,664;26,272,338.735
26,298,624;26,418,850.777
26,478,840;26,606,191.802
26,652,622;26,787,898.331
26,795,680;26,929,711.233
26,913,870;27,051,744.486
27,010,954;27,148,754.599
27,033,806;27,168,753.904
26,975,124;27,098,762.627
26,870,546;27,003,487.932
26,761,238;26,887,262.166
26,640,776;26,760,117.817
26,542,466;26,660,125.845
26,469,734;26,588,623.173
26,409,164;26,524,110.806
26,374,088;26,488,824.422
26,329,110;26,444,888.079
26,264,252;26,378,091.547
26,213,424;26,325,528.307
26,147,624;26,251,727.273
25,980,076;26,069,771.112
25,810,582;25,895,876.875
25,684,918;25,768,730.447
25,605,054;25,687,429.433
25,573,578;25,657,797.916
25,665,170;25,745,938.053
25,809,186;25,894,252.298
25,945,714;26,036,426.850
26,048,212;26,129,933.238
26,133,658;26,213,046.160
26,185,242;26,259,686.109
26,186,398;26,256,626.286
26,054,082;26,108,708.886
25,853,054;25,901,520.844
25,659,332;25,708,171.885
25,496,528;25,533,040.497
25,334,386;25,364,194.732
25,223,230;25,250,888.764
25,110,416;25,130,204.450
25,000,984;25,019,399.435
24,902,906;24,921,403.640
24,802,816;24,814,841.670
24,689,442;24,694,690.900
24,611,850;24,613,375.297
24,489,140;24,477,961.785
24,345,562;24,330,910.441
24,246,540;24,227,488.774
24,181,144;24,162,902.572
24,229,574;24,218,081.264
24,400,822;24,401,399.919
24,596,308;24,610,139.503
24,801,110;24,822,565.865
25,004,514;25,033,197.798
25,210,932;25,245,506.534
25,400,676;25,435,708.349
25,546,228;25,578,988.054
25,590,190;25,619,576.466
25,580,082;25,615,328.119
25,584,304;25,624,546.747
25,609,714;25,643,656.634
25,557,682;25,603,690.146
25,512,824;25,552,454.288
25,449,326;25,498,071.737
25,461,756;25,511,458.302
25,483,308;25,536,017.963
25,446,918;25,501,012.921
25,500,140;25,558,332.147
25,525,440;25,581,091.731
25,518,234;25,569,239.159
25,429,596;25,470,848.733
25,309,808;25,342,823.158
25,213,084;25,242,813.018
25,134,960;25,161,902.331
25,196,866;25,217,060.312
25,257,354;25,284,290.877
25,311,262;25,344,267.935
25,373,140;25,415,989.166
25,473,644;25,523,829.853
25,567,158;25,619,389.260
25,616,520;25,667,412.334
25,544,420;25,580,721.559
25,426,224;25,457,910.687
25,301,268;25,329,531.933
25,206,590;25,234,314.791
25,123,996;25,156,495.232
25,055,966;25,082,115.101
24,966,952;24,991,831.030
24,892,890;24,919,680.986
24,812,508;24,839,342.537
24,800,084;24,829,381.549
24,720,926;24,740,048.776
24,637,002;24,655,868.880
24,470,680;24,470,852.164
24,343,718;24,349,303.872
24,386,124;24,406,717.030
24,448,594;24,479,495.367
24,492,668;24,529,095.479
24,571,702;24,659,999.269
24,670,706;24,769,862.760
24,797,740;24,909,273.378
24,930,934;25,051,646.884
25,062,214;25,189,858.288
25,229,192;25,358,034.417
25,347,288;25,475,760.878
25,383,174;25,504,675.920
25,357,222;25,476,409.323
25,343,056;25,459,564.495
25,316,814;25,437,471.934
25,303,786;25,425,532.968
25,314,124;25,438,766.491
25,333,500;25,454,327.164
25,346,866;25,473,259.619
25,400,112;25,531,587.981
25,427,018;25,557,644.141
25,466,672;25,600,402.802
25,524,876;25,662,288.077
25,515,582;25,648,942.402
25,506,382;25,641,395.396
25,531,328;25,668,988.891
25,573,702;25,716,800.834
25,665,142;25,812,090.603
25,625,282;25,759,915.713
25,553,922;25,680,056.108
25,551,042;25,675,218.295
25,568,660;25,691,266.128
25,628,396;25,751,955.217
25,689,018;25,813,473.315
25,753,770;25,880,097.465
25,774,614;25,900,200.890
25,765,598;25,890,456.552
25,704,556;25,823,197.067
25,632,738;25,750,868.306
25,566,570;25,678,323.658
25,494,334;25,603,333.947
25,456,248;25,567,859.163
25,435,750;25,549,048.298
25,448,656;25,564,027.363
25,446,654;25,560,936.190
25,423,110;25,533,041.032
25,378,310;25,485,451.175
25,282,148;25,381,755.865
25,190,458;25,287,727.743
25,161,356;25,258,096.088
25,177,606;25,281,538.249
25,256,818;25,370,483.081
25,391,936;25,511,307.035
25,391,936;25,637,623.527
25,512,424;25,770,994.333
25,638,846;25,906,697.429
25,767,934;26,031,096.762
25,884,552;26,119,364.612
25,969,004;26,214,057.302
26,056,522;26,294,177.352
26,134,958;26,361,323.252
26,200,328;26,411,281.387
26,250,364;26,443,221.689
26,283,932;26,403,794.950
26,252,106;26,371,589.954
26,222,972;26,353,890.041
26,205,862;26,363,869.211
26,216,182;26,251,132.118
26,118,222;26,088,854.190
25,970,900;25,924,621.447
25,813,544;25,756,397.114
25,654,482;25,590,471.653
25,494,514;25,436,937.869
25,346,672;25,318,935.352
25,232,178;25,223,949.327
25,141,236;25,223,949.327
25,272,912;25,377,723.601
25,505,004;25,628,692.755
25,752,024;25,894,252.677
25,998,198;26,156,433.645
26,230,588;26,402,131.829
26,442,356;26,623,874.759
26,545,712;26,726,442.098
26,508,226;26,679,968.870
26,432,346;26,598,486.566
26,373,458;26,537,888.383
26,332,598;26,492,717.839
26,277,736;26,435,506.823
26,143,002;26,286,133.188
25,983,396;26,114,805.749
25,826,870;25,950,810.242
25,703,100;25,824,316.469
25,575,664;25,688,277.717
25,431,384;25,536,879.117
25,279,290;25,376,524.530
25,103,684;25,189,875.110
24,868,118;24,940,732.075
24,690,694;24,761,349.546
24,555,534;24,623,291.474
24,445,478;24,511,698.918
24,435,692;24,506,813.307
24,613,452;24,703,945.193
24,791,320;24,895,120.905
24,975,190;25,091,844.610
25,150,874;25,275,971.915
25,290,360;25,420,518.818
25,350,398;25,476,640.163
25,282,904;25,396,122.403
25,180,416;25,289,947.922
25,000,514;25,091,413.860
24,855,858;24,935,942.400
24,713,964;24,781,222.763
24,588,204;24,652,392.351
24,494,024;24,551,546.812
24,439,906;24,494,467.619
24,377,042;24,429,390.503
24,287,096;24,334,390.940
24,175,822;24,218,984.356
24,062,164;24,098,084.388
23,911,582;23,940,094.445
23,720,664;23,740,903.334
23,575,442;23,595,034.917
23,534,866;23,558,677.420
23,550,816;23,580,048.059
23,606,690;23,661,224.164
23,753,434;23,825,803.281
23,911,900;24,000,200.602
24,076,128;24,173,030.609
24,228,128;24,334,380.695
24,373,518;24,489,982.790
24,459,418;24,570,807.882
24,414,644;24,514,165.567
24,347,232;24,440,178.841
24,283,728;24,373,448.425
24,215,562;24,301,458.102
24,167,990;24,252,114.158
24,124,062;24,206,736.760
24,076,388;24,158,226.294
24,026,866;24,118,524.449
24,013,940;24,098,613.660
24,030,284;24,119,231.745
24,030,922;24,118,913.909
24,002,298;24,087,632.458
23,954,176;24,034,241.132
23,841,102;23,911,999.570
23,749,170;23,817,702.995
23,699,950;23,771,524.505
23,706,000;23,787,991.932
23,800,622;23,902,497.117
24,072,430;24,196,024.495
24,346,618;24,489,217.332
24,595,574;24,755,842.427
24,843,274;25,015,999.278
25,036,568;25,217,456.722
25,128,202;25,304,440.233
25,102,544;25,269,640.139
25,039,056;25,199,226.856
24,987,450;25,145,482.904
25,029,624;25,179,678.002
25,095,082;25,247,319.831
25,194,696;25,352,635.592
25,343,022;25,505,600.132
25,439,842;25,604,163.751
25,538,514;25,706,425.938
25,624,028;25,797,302.532
25,679,242;25,855,916.025
25,718,636;25,892,464.768
25,747,510;25,921,145.001
25,705,952;25,874,572.380
25,708,646;25,881,587.617
25,747,752;25,923,756.366
25803336;25988833.0786123
25659270;25820920.0395486
25562494;25707197.4997734
25586146;25727485.1994151
25647820;25781959.6488071
25696716;25828321.9222634
25731946;25861361.2655261
25744758;25860938.8264176
25666638;25769076.373099
25590764;25684165.2724445
25540800;25630991.7608914
25511534;25599376.7192598
25482656;25570998.7953611
25465928;25551810.9449284
25409980;25495859.4184641
25351674;25442676.5329878
25287730;25373057.1682358
25214332;25298991.0132004
25151018;25233805.1120832
25059596;25133878.4720255
24991286;25055846.5858236
24843304;24897260.9193371
24728254;24779245.9256097
24642016;24690408.3211801
24561742;24606106.7792639
24526362;24527771.5171801
24743098;24769215.8392149
24964570;25000345.9811627
25160658;25205007.7018007
25360766;25414236.0292201
25554244;25616010.7037708
25744710;25813138.2466989
25914766;25986839.3924433
26040644;26114999.5204768
26104266;26174718.9453266
26146986;26218103.7556815
26180928;26251167.596059
25955686;25989363.4252562
25732806;25749580.7636275
25535500;25542768.3713201
25383500;25382969.3297995
25233754;25226747.7264489
25081494;25068617.4262497
24895882;24871950.2537111
24681144;24646963.5115164
24427054;24381983.0238227
24217756;24165822.5207437
24056736;24000835.4403791
23954074;23904069.560972
23929834;23824854.5196095
24041532;23949388.4436534
24148482;24063450.936878
24252446;24174192.3174657
24364692;24296908.1446303
24506510;24443180.7003038
24651186;24592806.9256967
24766744;24705589.6189672
24815520;24752153.3535971
24814392;24749844.6799159
24785772;24717541.8335101
24760422;24692359.5688805
24721078;24653682.2016388
24686568;24620602.0658161
24662862;24597591.4234412
24662912;24598479.5438122
24667128;24601870.6368201
24656160;24591385.6529629
24644200;24577456.5558724
24639164;24570017.4372953
24584730;24512400.1878645
24556324;24484064.1551052
24564998;24494426.5388035
24579150;24513963.6947169
24825080;24804319.6115263
25059240;25050794.9592134
25297684;25298929.6459166
25531826;25540359.1610476
25750322;25767764.1831356
25960750;25981197.1265863
26081488;26099338.8643189
26097444;26106867.7943109
26063414;26072707.6320976
26007544;26074114.7007204
25931712;25982421.2244634
25810178;25846985.3092615
25604626;25616833.4691091
25390808;25388313.8310144
25207772;25197104.6594794
25050362;25032540.2595724
24902524;24875187.2539622
24747080;24709403.8806473
24587566;24535363.4309796
24388010;24319679.7225402
24152522;24070616.4638858
23944156;23853464.8157205
23818110;23725542.5073245
23691406;23593146.9983964
23765090;23701089.5224856
23943602;23888382.867763
24129662;24080453.6387987
24296754;24254725.4193306
24475484;24441176.7777491
24615246;24581154.5059237
24672828;24632454.586377
24675790;24630471.4133703
24670870;24623372.2927604
24714324;24653302.595014
24658462;24595188.3425133
24604788;24534244.2516173
24549428;24479855.6567376
24488286;24414433.6177818
24434904;24364065.9869874
24382588;24307286.3099866
24339886;24262994.5785584
24307456;24230779.1981373
24262316;24179413.5926133
24197316;24112427.4334661
24124828;24035801.6649752
24071992;23983055.7785776
24052358;23965183.8228031
24038194;23953237.8169239
24093114;23996427.1423265
24284722;24206736.7033905
24488870;24425057.8875483
24707268;24656415.6780867
24918746;24876605.0355459
25091568;25054676.8651682
25216644;25179119.8947994
25267738;25228894.4889141
25179014;25128575.8551485
25096914;25044702.6589682
25024824;24973739.1379914
24978438;24923801.8706054
24935334;24880546.2605758
24907664;24852912.2013445
24869760;24819325.7096003
24874060;24825238.3185303
24889998;24841985.1437194
24901988;24856509.0787842
24920368;24877254.407291
24915284;24866701.3949098
24899418;24850783.8504293
24918346;24872463.6748363
24996390;24959015.2278232
25119226;25081723.7935097
25273052;25292671.3635207
25466528;25494501.9325783
25660692;25703644.0478158
25865468;25918276.9785426
26057616;26119487.7184866
26213456;26281909.4251151
26329906;26399951.0154149
26372566;26438561.2186939
26401000;26471488.0535524
26442672;26518233.9995492
26512036;26595898.2845248
26516816;26588658.8726305
26521882;26588093.3161589
26496600;26581702.5481338
26484260;26574697.5817936
26487180;26580897.4775051
26488476;26581258.8012075
26501050;26594919.4603639
26497068;26587543.8378816
26392960;26470969.6481584
26133462;26207707.3711272
25915832;25986710.6024885
25702238;25780515.7800171
25551526;25636934.3536656
25532260;25649071.2482193
25595076;25725097.9302417
25716604;25861660.9442495
25881362;26036980.9658183
26041636;26206791.6123115
26183162;26359082.0689798
26267342;26437827.1973504
26322836;26495312.8807834
26371308;26544523.5466931
26519534;26691336.4557232
26699378;26873813.4616113
26852770;27025072.9297007
26781254;26919305.2809153
26615950;26733239.6961965
26467366;26570306.0983891
26328100;26415930.5312696
26177934;26258177.2282235
26026356;26100762.4009595
25915390;25970283.6383846
25707264;25747597.2586091
25494538;25518261.3602414
25335796;25353656.0988666
25231792;25246460.2736712
25128610;25136728.5281962
25048370;25085415.1495205
24985848;25021456.977384
24944684;24978568.6889769
24910232;24942236.4513983
24894506;24924109.9010958
24880422;24910214.7739704
24853496;24878867.3429974
24818230;24837402.6711426
24747836;24757280.7323299
24630998;24636585.9966244
24498634;24497960.0111866
24371328;24366395.4504831
24237994;24228459.9361801
24146476;24134830.5048904
24101214;24089854.5686388
24074970;24064947.6374094
24045356;24037143.5124067
24020758;24007116.6623537
23974986;23957864.4327898
23881814;23853786.4336782
23797454;23758839.8509638
23770316;23732052.8225651
23792280;23757088.4604002
23853574;23822021.1938898
23988210;23943597.1120268
24093264;24049809.1114146
24021982;23993576.9825012
23979572;23956447.49871
23964658;23939626.0809251
23953246;23929450.1407742
23939434;23915581.7360235
23927758;23900997.6323547
23897582;23867583.9093432
23854774;23822689.2210036
23812594;23778331.2377576
23774418;23737600.9024081
23722208;23682041.8553847
23688910;23652630.0083185
23680264;23645833.6713729
23684166;23649556.0190636
23747116;23720721.2836177
23805442;23780773.2345703
23850580;23820687.2804815
23869014;23838052.4821055
23862718;23832946.780281
23876180;23845912.9475169
23898304;23867495.0499071
23922620;23901074.6345903
24076514;23966176.5185178
24223914;24120455.0295135
24366494;24265287.7933708
24495934;24399132.5315177
24583734;24486790.5745279
24599742;24499432.8148006
24551914;24446524.1494436
24447416;24333921.5059934
24301652;24182501.3199887
24163172;24043006.5888159
24029340;23906747.0821356
23899976;23774699.780691
23774996;23647049.9630395
23664848;23541586.2085561
23578178;23454818.0318522
23504932;23381400.0619843
23437800;23314318.12584
23388992;23265061.9878053
23329890;23201100.6543312
23407110;23290616.0665648
23467600;23355362.9038508
23551476;23455081.2534948
23705240;23622230.8370558
23859756;23787532.0662927
24056428;24019661.253234
24243100;24219075.8932105
24448906;24436276.4732921
24650924;24647029.0675445
24846720;24852231.277102
25022156;25033825.9343987
25149538;25166494.9377956
25212226;25225990.7700874
25227296;25241167.3440508
25234496;25249780.3450025
25042758;25045437.4964247
24917274;24909699.8578363
24792182;24776473.8693511
24684020;24670645.1694148
24593374;24576575.8397528
24520638;24502325.086506
24460302;24438476.5592907
24389080;24359465.8968233
24248738;24207077.2437593
24067174;24017283.5628276
23839462;23776153.0069356
23716936;23644512.8327964
23656236;23578164.4476686
23613774;23530676.4734346
23704142;23708161.1258731
23842000;23854316.3554053
23976736;23997036.7179355
24096652;24124046.0884991
24206762;24238221.1909583
24292892;24327572.4132175
24351102;24386364.0843715
24361938;24390481.0660826
24334088;24361593.7914576
24369486;24405441.4119809
24439128;24482108.9682718
24508544;24556391.9281291
24561824;24612206.9174801
24592932;24632317.7640954
24695540;24766432.0290351
25102060;25205269.842217
25327584;25437356.5224358
25492240;25613024.4851938
25657024;25785955.9762282
25763460;25894852.1909372
25846854;25975276.3357462
25935374;26073015.9259422
26055784;26205921.4006349
26206680;26362381.9117424
26391398;26584036.8496352
26606072;26810594.8361007
26815230;27029434.6820118
27025996;27254309.5017303
27242154;27474555.2181501
27266218;27489692.2717282
27261450;27474626.1086035
27195306;27393492.0688256
27106288;27293496.229538
26734466;26872477.3325489
26336934;26447564.3059008
25953840;26041089.3807725
25581154;25647096.996504
25218904;25280276.3083724
25199614;25279968.0416331
25212644;25299197.5591684
25226094;25315931.0779878
25247970;25339365.9041284
25261996;25354097.5608582
25241242;25331876.2694164
25213008;25293308.9049662
25211654;25293881.7327404
25224606;25308788.3679516
25217998;25304096.116488
25351696;25453186.2558357
25498460;25613575.4591233
25650740;25777972.6756646
25823596;25964319.5275272
25992038;26143771.9808785
26135560;26294697.8992968
26261788;26425480.5798468
26340522;26496971.2888775
26359634;26512964.0932781
26357484;26514167.1990223
26346694;26505533.7236328
26334446;26502033.3574037
26209498;26379493.0219991
26061598;26236741.2214404
25844914;26011838.116214
25665382;25821285.9244311
25499282;25647343.4101471
25358702;25498962.2639461
25218216;25349498.7489308
25080386;25202859.5664394
24912480;25019479.5389837
24785758;24885489.5052805
24716260;24819826.4111475
24709356;24815783.7773551
24706904;24853684.4334925
24721474;24873591.2891493
24772268;24931450.6222416
24811494;24971937.0706929
24862302;25025864.2715547
24936448;25107518.977009
25007206;25181238.3572123
25067120;25242768.00417
25106082;25282908.3871898
25088694;25261419.4117913
25019454;25191062.2732828
24951144;25123236.8192909
24723920;24874176.3308651
24680670;24831617.03639
24658452;24810955.4162114
24665202;24820763.8509641
24687394;24844337.6557802
24750146;24912503.0979092
24635844;24777917.2861332
24485762;24613592.5686655
24285926;24397741.4528311
24110684;24213203.7446626
23974512;24073413.2707403
23895728;23990162.960883
23855520;23951515.9462128
23900940;24007494.5004667
23970190;24083203.0820392
24021676;24137961.5030589
24060718;24181325.2389393
24100522;24227289.2496753
24105702;24226918.8215425
24038906;24154732.8803111
23981690;24091766.3011552
23922306;24029829.1943496
23891716;23997226.5952911
23949738;24051497.953907
24029922;24127667.0137189
24136832;24234325.2019357
24241720;24341656.6804925
24365756;24468680.3474743
24457048;24558166.0469283
24552800;24656899.6486889
24631310;24735226.8553083
24686018;24788022.3179223
24697162;24795859.7826246
24734172;24835396.543856
24807630;24911553.3488595
24832484;24938515.5258327
24820498;24929270.0629839
24999520;25141961.2924849
25190492;25354052.5376998
25411074;25593142.9690465
25692626;25884155.9058296
25854778;26054837.1963774
25956532;26164481.5105268
25973246;26178207.9485785
25971176;26177586.0390726
25998864;26216855.243941
26075024;26297323.3767264
26107824;26329147.3612575
26149828;26376469.5335783
26144124;26357326.7673122
26014430;26203470.1081415
25897254;26072109.0185797
25776866;25941129.6225217
25587442;25737801.6009991
25486946;25627613.6615133
25360024;25491462.8640772
25212708;25332305.1173076
25088088;25203610.0868118
25043788;25163053.0137002
25023064;25144495.7376519
25060872;25164381.8736876
25283000;25415788.3998433
25538492;25690002.1336817
25779354;25945077.2402817
26033494;26213525.2322121
26248602;26439819.0886842
26454532;26652182.114192
26586630;26787625.1568442
26683838;26889947.9927703
26801610;27014124.4263413
26941960;27163311.6580348
26864058;27088404.6512629
26734492;26963281.0204837
26602452;26826698.212985
26245336;26441446.5791357
25975734;26156393.3693229
25739120;25904339.1972092
25524860;25676798.6391028
25329006;25468823.4407735
25123622;25248011.3689264
24873644;24982214.802793
24676382;24775906.4534901
24530224;24622974.4494562
24422934;24510765.4011927
24500878;24623531.2896273
24675328;24816000.8373785
24845830;25002280.7252705
25019032;25189768.5101454
25196626;25379896.989024
25347338;25538936.2473529
25469304;25666149.7035725
25455716;25640475.6015098
25382126;25560892.6531179
25298968;25471328.40419
25201372;25362231.8693902
25105140;25263601.6711147
25024868;25179336.5157822
24975408;25127956.3763051
24926014;25076925.4380796
24880282;25030468.6810442
24845854;24997192.8704729
24828352;24977946.3526188
24804286;24948533.6606452
24766820;24908434.5122339
24706472;24844544.9685719
24676280;24813914.7237097
24678414;24817494.1726862
24697958;24842206.0269468
24886670;25075165.2073089
25153190;25367409.7388874
25416066;25646470.4842757
25671018;25918676.0201939
25896854;26156921.0905601
26111186;26385743.2144384
26286776;26571016.4936054
26341828;26619151.3392598
26339676;26616830.4371343
26374624;26655704.7731965
26397422;26676359.1351801
26423010;26701894.6741338
26437932;26720316.1713126
26482094;26766718.6221571
26546104;26837630.4749807
26468170;26740025.017671
26386676;26644933.1911183
26285100;26531699.602872
26202796;26442426.041566
26112012;26342143.3132204
25987686;26209614.2305051
25909074;26128947.0075955
25865550;26085668.50496
25865238;26086446.4132659
25901372;26130963.8716214
25957382;26187514.4531832
26066052;26308236.218238
26178976;26427399.7515753
26289028;26545002.8367229
26393346;26657644.0404139
26502300;26772875.9515834
26602746;26877692.1769882
26677832;26954093.3886577
26728778;27008777.9644529
26767870;27050216.8831486
26788218;27065344.7914298
26717508;26989393.1343109
26653552;26923287.8605513
26622704;26893055.1289345
26625486;26899254.3204499
26638284;26910397.1370736
26644578;26919097.5531079
26635346;26907063.163323
26590268;26857058.1697335
26518346;26781502.7231087
26464628;26726398.5009101
26431536;26693468.4998834
26432272;26698688.0701194
26487084;26782075.3144508
26545752;26846454.2525902
26720460;27043037.1570028
26907668;27245859.575399
27085988;27438698.227438
27162612;27511746.8032358
27185246;27529829.9536633
27169510;27511992.2388585
27123816;27459452.6766019
27033564;27359889.5322519
26934030;27255702.2072501
26847998;27164924.4165935
26749844;27061605.4255907
26676802;26984511.1058552
26647178;26953663.2548151
26644274;26951839.5113905
26641748;26949999.9009516
26644294;26951872.1048523
26637478;26941380.9928805
26610270;26910654.1309373
26548988;26843493.7164967
26498296;26793270.431032
26507876;26804447.6636451
26539268;26840202.1898059
26590892;26900514.7988258
26651262;26965971.3879655
26715470;27037451.2566981
26801996;27127889.5520866
26884594;27215600.7683568
26960998;27295710.8536273
27026776;27365486.9188683
27069638;27410076.2192504
27081982;27424511.868555
27079582;27420218.3268493
27068784;27408436.173814
27064208;27407187.5121845
27072452;27416367.1101594
27109746;27457665.6260955
27159848;27513015.8606453
27211280;27571276.9555518
27268178;27630861.764704
27313206;27678063.2310943
27389108;27760147.047726
27449462;27822679.1022099
27471246;27845568.0242468
27493392;27868494.8491376
27525692;27903134.6721459
27566552;27951178.7007597
27617836;27988905.0956283
27651814;28025325.9528165
27704484;28079507.1818431
27763510;28142040.0045355
27816786;28199028.4434476
27873466;28259209.9333278
27924604;28312804.8375561
27911838;28294703.6301747
27811332;28177080.1643674
27694570;28050985.6320604
27584008;27932401.0516371
27483348;27823912.6811208
27382632;27717295.007903
27461000;27792472.4540782
27601012;27933454.0698941
27740978;28075360.681697
27814168;28149781.9652361
27849700;28186317.0979841
27884786;28223719.3662284
27887440;28222826.8312558
27888520;28219810.5832226
27911102;28242536.6903172
27955146;28286731.7888017
28011626;28346803.3976642
28106082;28375496.6429801
28158826;28431264.4262723
28186272;28459157.7853566
28216642;28492844.0147568
28241520;28520138.9484888
28237700;28510708.1185034
28142682;28404540.5381309
27897056;28133560.7136698
27601400;27825796.2757923
27339504;27552649.9319162
27090078;27296026.1288093
26847652;27041260.3318359
26620792;26803904.9451831
26483722;26658045.6741046
26384430;26550591.3890819
26314336;26472544.9995441
26250576;26401436.7464479
26183838;26328327.6824593
26103148;26238514.1752387
25987246;26111781.2041426
25814250;25922987.7706395
25657806;25760203.704255
25543980;25640560.5048214
25454034;25548145.4458419
25469246;25486245.6797194
25579926;25606534.203524
25692946;25724483.7501782
25808344;25845883.3603818
25913874;25953443.5023963
25917246;25955980.7807931
25836646;25860710.6355
25687946;25700565.0637817
25547928;25552889.3560907
25394492;25392909.1097067
25222972;25216830.3034856
25048586;25036015.0099277
24878902;24860680.4151966
24724726;24698926.8203281
24581068;24548841.344248
24444182;24411852.4893063
24320014;24282566.0045226
24199064;24158180.2950126
24089366;24040961.651659
23932614;23873384.8766696
23751090;23683631.746387
23601232;23528043.9603536
23500538;23428547.3391662
23429618;23358011.6550297
23550236;23461739.1464937
23694572;23616601.1249692
23868160;23800955.030804
24028492;23966951.194035
24179998;24123177.030506
24267688;24213563.9822939
24325708;24268349.527227
24293274;24231325.0394077
24243790;24181351.9181939
24220024;24160035.7823833
24202938;24145544.3567871
24195386;24139678.5260577
24205664;24151003.9876005
24222566;24172201.6089945
24240392;24193170.9954762
24269222;24222264.1236854
24325876;24281341.5238711
24389906;24344247.6592152
24424790;24374684.2668235
24412808;24359297.497678
24374646;24321048.9964814
24342418;24290688.815224
24327034;24277351.1056884
24352318;24309027.3407633
24464964;24439991.1888325
24572714;24551861.7125183
24679450;24664729.9168972
24801560;24790910.4897106
24900022;24892142.9168167
24970748;24965729.4373723
25001884;24996090.2959021
24868980;24841363.3247669
24691660;24652151.5251781
24538912;24492844.8434676
24403456;24352624.2401068
24265514;24206368.2025722
24138470;24072197.6397365
24027180;23959969.1018254
23908998;23839495.7990968
23818094;23745779.1482271
23722224;23646263.7923844
23635280;23553525.5223907
23540928;23454673.5495787
23455040;23364188.9758697
23379790;23287105.0949831
23330908;23239482.8370882
23323700;23231749.2977722
23300130;23206736.8255993
23299614;23216068.7941744
23334120;23254253.3054152
23364066;23285042.4705995
23408082;23331068.5062999
23468000;23392440.655615
23524668;23449712.5111625
23554358;23480044.952345
23578334;23500617.1732681
23551820;23468105.344249
23460054;23369721.8522233
23366966;23274083.798943
23274322;23177424.551882
23168166;23066513.0820137
23139726;23033558.3068646
23230506;23117830.3531643
23376228;23260840.9056841
23514582;23395007.8891427
23643850;23528205.6303548
23755568;23637044.155313
23853618;23732546.8463313
23927418;23804372.6136545
24020036;23899406.128606
24155188;24040967.6431501
24344584;24240725.2846801
24505826;24387836.7317158
24645280;24529261.07176
24775944;24660602.9453103
24898856;24786441.1179456
25039010;24932435.5747227
25171066;25068851.8742491
25307810;25208528.4428757
25445604;25348341.1908729
25571742;25476540.8118908
25671448;25577826.03734
25684574;25591117.6269544
25640014;25548816.045353
25641002;25549995.9782941
25668232;25580269.9730471
25711844;25627237.0727977
25766556;25683880.5039518
25825032;25744502.566295
25870632;25791621.0271319
25908268;25827853.091814
25923758;25840397.2333368
25889938;25801351.5214764
25862234;25773586.5494538
25858766;25767261.164266
25867534;25774626.7304106
25875390;25727141.1820998
25897998;25751595.7352365
25949334;25805248.8305076
25968386;25823965.9450238
25996490;25854986.8176048
26072142;25934654.2394258
26002246;25860490.0854664
25835794;25689083.1049095
25635794;25489093.6532717
25460754;25316454.1377013
25312254;25169365.3289026
25166112;25022621.3614218
25035922;24888210.2539541
24914368;24766282.2483792
24804268;24653893.0789689
24724324;24575339.4101101
24638652;24486602.1021246
24565690;24412730.1412585
24542164;24385171.3198992
24463878;24301695.4067623
24345804;24180978.9826094
24277370;24118261.8770487
24247924;24089803.4277155
24249264;24093171.7507233
24377286;24221528.1267142
24491806;24348710.49702
24596220;24465712.5209912
